0	0.002000
1	0.002000
1	0.010000
2	0.010000
2	0.022000
3	0.022000
3	0.030000
4	0.030000
4	0.043000
5	0.043000
5	0.039000
6	0.039000
6	0.035000
7	0.035000
7	0.048000
8	0.048000
8	0.045000
9	0.045000
9	0.058000
10	0.058000
10	0.064000
11	0.064000
11	0.061000
12	0.061000
12	0.067000
13	0.067000
13	0.101000
14	0.101000
14	0.084000
15	0.084000
15	0.070000
16	0.070000
16	0.069000
17	0.069000
17	0.068000
18	0.068000
18	0.048000
19	0.048000
19	0.036000
20	0.036000
