5 	  39.20
10 	  42.25
15 	  43.47
20 	  43.27
25 	  42.94
30 	  42.07
35 	  42.23
40 	  41.16
45 	  41.54
50 	  41.63
55 	  41.54
60 	  42.38
65 	  42.62
70 	  42.43
75 	  41.96
80 	  42.05
85 	  41.79
90 	  41.72
95 	  41.38
100 	  41.52
105 	  41.26
110 	  41.64
115 	  41.89
120 	  41.76
125 	  41.94
130 	  41.57
135 	  41.69
140 	  41.92
145 	  42.05
150 	  41.87
155 	  41.75
160 	  41.77
165 	  41.62
170 	  41.45
175 	  41.63
180 	  41.63
185 	  41.68
190 	  41.63
195 	  41.66
200 	  41.85
205 	  41.78
210 	  41.65
215 	  41.79
220 	  41.53
225 	  41.63
230 	  41.56
235 	  41.55
240 	  41.61
245 	  41.70
250 	  41.69
255 	  41.82
260 	  41.96
265 	  42.06
270 	  42.12
275 	  42.14
280 	  42.12
285 	  42.11
290 	  42.01
295 	  42.01
300 	  41.94
305 	  41.93
310 	  41.95
315 	  41.91
320 	  41.92
325 	  41.88
330 	  41.87
335 	  41.94
340 	  41.94
345 	  42.10
350 	  42.13
355 	  42.11
360 	  42.01
365 	  42.01
370 	  42.03
375 	  42.05
380 	  42.06
385 	  42.17
390 	  42.15
395 	  42.16
400 	  42.23
405 	  42.24
410 	  42.24
415 	  42.29
420 	  42.22
425 	  42.27
430 	  42.26
435 	  42.28
440 	  42.34
445 	  42.24
450 	  42.31
455 	  42.22
460 	  42.27
465 	  42.19
470 	  42.28
475 	  42.25
480 	  42.26
485 	  42.24
490 	  42.28
495 	  42.30
500 	  42.32
505 	  42.36
510 	  42.33
515 	  42.35
520 	  42.35
525 	  42.40
530 	  42.41
535 	  42.45
540 	  42.46
545 	  42.43
550 	  42.40
555 	  42.41
560 	  42.40
565 	  42.39
570 	  42.39
575 	  42.34
580 	  42.37
585 	  42.38
590 	  42.36
595 	  42.31
600 	  42.30
605 	  42.32
610 	  42.33
615 	  42.33
620 	  42.22
625 	  42.32
630 	  42.29
635 	  42.26
640 	  42.23
645 	  42.18
650 	  42.14
655 	  42.16
660 	  42.05
665 	  42.09
670 	  42.10
675 	  42.17
680 	  42.09
685 	  42.08
690 	  42.07
695 	  42.10
700 	  42.11
705 	  42.15
710 	  42.12
715 	  42.14
720 	  42.15
725 	  42.15
730 	  42.13
735 	  42.05
740 	  42.09
745 	  42.11
750 	  42.08
755 	  42.10
760 	  42.12
765 	  42.11
770 	  42.10
775 	  42.08
780 	  42.05
785 	  42.02
790 	  42.03
795 	  41.99
800 	  41.97
805 	  41.97
810 	  41.96
815 	  42.02
820 	  41.99
825 	  41.99
830 	  41.98
835 	  41.96
840 	  41.97
845 	  41.96
850 	  41.96
855 	  41.97
860 	  41.99
865 	  41.95
870 	  41.92
875 	  41.93
880 	  41.93
885 	  41.91
890 	  41.94
895 	  41.97
900 	  41.93
905 	  41.95
910 	  41.93
915 	  41.94
920 	  41.94
925 	  41.95
930 	  41.96
935 	  41.98
940 	  41.99
945 	  42.01
950 	  41.98
955 	  41.98
960 	  41.96
965 	  41.99
970 	  41.99
975 	  41.99
980 	  42.04
985 	  42.03
990 	  42.07
995 	  42.05
1000 	  42.05
1005 	  42.06
1010 	  42.07
1015 	  42.08
1020 	  42.08
1025 	  42.07
1030 	  42.04
1035 	  42.06
1040 	  42.04
1045 	  42.03
1050 	  42.05
1055 	  42.02
1060 	  41.99
1065 	  41.99
1070 	  42.02
1075 	  42.06
1080 	  42.01
1085 	  42.08
1090 	  42.09
1095 	  42.08
1100 	  42.06
1105 	  42.08
1110 	  42.08
1115 	  42.09
1120 	  42.11
1125 	  42.12
1130 	  42.12
1135 	  42.15
1140 	  42.14
1145 	  42.15
1150 	  42.18
1155 	  42.13
1160 	  42.14
1165 	  42.10
1170 	  42.11
1175 	  42.07
1180 	  42.01
